,open,high,low,close,volume
2007-02-01,144.15,144.66,143.91,144.54,69317300
2007-02-02,144.73,144.95,144.38,144.81,49607700
2007-02-05,144.7,144.94,144.34,144.85,45751400
2007-02-06,144.97,145.03,144.33,144.82,57084900
2007-02-07,145.12,145.36,144.57,145.19,55695600
2007-02-08,144.78,145.12,144.27,145.03,70648000
2007-02-09,145.06,145.33,143.39,143.94,79086500
2007-02-12,143.94,144.04,143.19,143.5,65663228
2007-02-13,143.74,144.9,143.76,144.66,64113480
2007-02-14,144.8,145.9,144.78,145.67,66062345
2007-02-15,145.67,145.95,145.43,145.72,38727300
2007-02-16,145.44,145.76,145.23,145.72,39843500
2007-02-20,145.56,146.2,144.06,146.07,56924500
2007-02-21,145.61,146.07,145.35,145.98,63994800
2007-02-22,146.05,146.42,145.17,145.88,79081900
2007-02-23,145.74,145.79,144.75,145.34,71988900
2007-02-26,145.83,145.95,144.75,145.17,70096062
2007-02-27,143.88,144.2,139.0,139.5,274953900
2007-02-28,140.39,141.98,139.8,140.93,177574000
2007-03-01,139.34,141.25,138.05,140.51,212853500
2007-03-02,140.05,140.66,138.66,138.67,162612800
2007-03-05,137.93,139.58,137.33,137.35,144649800
2007-03-06,138.78,140.12,137.717,139.7,143447200
2007-03-07,139.59,140.46,139.4,139.56,115253500
2007-03-08,140.54,141.16,140.07,140.74,117903266
2007-03-09,141.31,141.42,140.08,140.78,107772800
2007-03-12,140.42,141.34,140.16,140.96,80384200
2007-03-13,140.18,140.77,138.04,138.25,190605200
2007-03-14,138.43,139.36,136.75,139.28,231853800
2007-03-15,138.97,139.99,138.8,139.47,132435812
2007-03-16,139.31,139.63,138.12,138.44,122073808
2007-03-19,139.26,140.33,138.5466,140.2,96219354
2007-03-20,140.08,141.05,139.96,140.97,83364744
2007-03-21,141.1,143.65,140.82,143.29,153436550
2007-03-22,143.48,143.68,142.79,143.18,119002202
2007-03-23,143.28,143.81,143.15,143.39,74431674
2007-03-26,143.5,143.65,142.09,143.2,113814330
2007-03-27,143.12,143.16,142.39,142.86,100592590
2007-03-28,142.14,142.47,141.26,141.82,152974790
2007-03-29,142.54,142.61,141.19,141.97,139505750
2007-03-30,142.24,142.84,140.56,142.0,128208480
2007-04-02,142.16,142.46,140.89,142.16,79454680
2007-04-03,142.97,143.98,142.91,143.69,82515208
2007-04-04,143.69,143.95,143.16,143.85,64019623
2007-04-05,143.67,144.44,143.61,144.24,46871640
2007-04-09,144.65,144.8,144.15,144.44,51153140
2007-04-10,144.33,144.85,144.27,144.61,56641366
2007-04-11,144.82,144.86,143.54,144.02,106555131
2007-04-12,143.74,144.92,143.34,144.66,116464748
2007-04-13,144.9,145.32,144.36,145.32,85181640
2007-04-16,145.83,146.86,145.82,146.7,83212818
2007-04-17,146.97,147.4,146.65,147.09,108445673
2007-04-18,146.6,147.7,146.57,147.27,88354163
2007-04-19,146.55,147.4,146.36,147.23,103366536
2007-04-20,148.22,148.62,147.0439,148.62,124129435
2007-04-23,148.37,148.73,147.97,148.06,77586137
2007-04-24,148.23,148.4,147.32,148.12,114476697
2007-04-25,148.73,149.66,148.0233,149.48,109171934
2007-04-26,149.49,149.8,149.1,149.65,88758255
2007-04-27,149.09,149.74,148.84,149.53,108197354
2007-04-30,149.64,149.74,148.21,148.29,101022774
2007-05-01,148.42,149.47,147.67,148.215,134447330
2007-05-02,148.9,149.95,148.75,149.54,87183213
2007-05-03,149.97,150.4,149.05,150.35,87865741
2007-05-04,150.75,151.12,150.22,150.92,96424729
2007-05-07,150.88,151.2,150.81,150.95,63691549
2007-05-08,150.58,150.92,150.13,150.75,81538936
2007-05-09,150.64,152.82,150.37,151.16,102950775
2007-05-10,150.73,151.02,149.27,149.58,153702480
2007-05-11,149.75,150.93,149.72,150.86,113415741
2007-05-14,150.86,151.3,149.79,150.53,108065801
2007-05-15,150.7,151.665,150.19,150.57,180954810
2007-05-16,150.8,151.63,150.38,151.6,114674127
2007-05-17,151.38,151.96,151.11,151.3,101569226
2007-05-18,152.01,152.62,151.81,152.62,99187841
2007-05-21,152.58,153.23,152.4993,152.54,174709150
2007-05-22,152.7,153.16,152.38,152.42,82284087
2007-05-23,152.95,153.5,152.36,152.44,133961926
2007-05-24,152.53,153.21,150.74,151.06,187777510
2007-05-25,151.49,152.02,151.18,151.69,83309621
2007-05-29,151.94,152.5,151.45,152.24,83961894
2007-05-30,151.46,153.54,151.34,153.48,131293868
2007-05-31,153.66,153.89,153.12,153.32,115780217
2007-06-01,153.88,154.4,153.51,154.08,107816219
2007-06-04,153.54,154.39,153.48,154.1,78077762
2007-06-05,153.74,153.9,152.86,153.49,127966653
2007-06-06,152.91,152.95,151.75,151.84,164156420
2007-06-07,151.56,152.5,149.06,149.1,232536760
2007-06-08,149.5,151.19,149.09,151.04,176989610
2007-06-11,150.93,151.95,150.7,151.3,102540269
2007-06-12,150.67,151.54,149.55,149.65,235777480
2007-06-13,150.5,152.07,149.722,151.89,193259040
2007-06-14,152.06,153.12,152.03,152.86,146777230
2007-06-15,153.14,153.66,152.93,153.07,154433070
2007-06-18,153.38,153.39,152.66,152.89,88637361
2007-06-19,152.55,153.38,152.36,153.27,111130055
2007-06-20,153.58,153.58,150.96,151.14,177247940
2007-06-21,151.08,152.11,150.25,151.98,205276470
2007-06-22,151.52,151.77,149.85,150.55,205158930
2007-06-25,150.24,151.25,149.02,149.83,232071670
2007-06-26,150.21,150.46,148.28,148.29,198445630
2007-06-27,148.13,150.57,148.06,150.4,213637770
2007-06-28,150.38,151.41,149.67,150.38,157704910
2007-06-29,150.9,151.65,149.15,150.43,199701730
2007-07-02,150.87,151.92,150.77,151.79,103357331
2007-07-03,152.18,152.5,151.99,152.34,54048392
2007-07-05,152.4,152.56,151.63,152.18,89278638
2007-07-06,152.38,153.17,151.93,152.98,81108856
2007-07-09,153.16,153.36,152.62,153.0,72348059
2007-07-10,152.29,152.61,150.77,150.92,180362560
2007-07-11,150.75,152.05,150.52,151.99,175608120
2007-07-12,152.37,154.75,152.34,154.39,133882744
2007-07-13,154.57,155.46,154.39,154.85,111794261
2007-07-16,154.99,155.53,154.58,154.83,98382696
2007-07-17,154.93,156.0,154.68,154.75,126201238
2007-07-18,154.23,154.8,153.3,154.47,237889750
2007-07-19,155.2,155.53,154.75,155.07,145249640
2007-07-20,154.89,155.2484,152.29,153.5,245504490
2007-07-23,154.18,154.72,153.3,153.97,121183836
2007-07-24,153.12,154.28,150.76,151.3,256875410
2007-07-25,152.02,152.39,150.25,151.61,265214480
2007-07-26,150.19,150.8,146.39,148.02,467592490
2007-07-27,148.21,148.87,145.05,145.11,422987640
2007-07-30,145.93,147.81,145.29,147.38,283017520
2007-07-31,148.33,149.46,145.04,145.72,316976710
2007-08-01,145.18,147.01,143.95,146.43,467669940
2007-08-02,146.76,147.76,145.26,147.6,294758350
2007-08-03,147.28,147.58,143.2,143.8,359398210
2007-08-06,144.21,146.83,142.53,146.21,324979670
2007-08-07,145.94,149.0,145.23,147.77,280693470
2007-08-08,148.41,150.59,147.34,149.83,274930580
2007-08-09,147.43,149.95,145.29,145.39,358182350
2007-08-10,144.39,146.5,143.12,144.71,411018370
2007-08-13,146.5,146.89,145.02,145.23,181987410
2007-08-14,145.7,146.06,142.72,143.01,264134490
2007-08-15,142.72,144.46,140.62,141.04,323833930
2007-08-16,139.79,142.94,137.0,142.1,546743620
2007-08-17,145.5,148.35,141.386,144.71,388218020
2007-08-20,145.17,145.47,143.29,144.64,187320340
2007-08-21,144.62,145.97,144.14,144.93,157066340
2007-08-22,146.01,146.8,145.33,146.65,173156670
2007-08-23,147.34,147.65,145.61,146.52,203915270
2007-08-24,146.48,148.33,146.28,148.33,128901846
2007-08-27,147.85,148.33,146.73,146.95,113024247
2007-08-28,146.16,146.25,143.46,143.72,219790630
2007-08-29,144.37,146.74,143.96,146.54,207654200
2007-08-30,145.45,147.19,145.31,146.15,191817210
2007-08-31,147.65,148.5,146.83,147.59,185477410
2007-09-04,147.45,149.98,147.4,149.08,120061971
2007-09-05,148.2,148.36,147.0,147.79,166261710
2007-09-06,147.95,148.61,147.12,148.13,127878356
2007-09-07,146.48,146.89,145.26,146.07,235447580
2007-09-10,146.52,146.72,144.33,145.79,192374770
2007-09-11,146.24,147.7,146.13,147.49,162081880
2007-09-12,147.29,148.44,146.98,147.87,149591910
2007-09-13,148.55,149.45,148.2,148.91,154078940
2007-09-14,147.96,149.09,147.74,148.9,121910941
2007-09-17,148.31,148.8905,147.63,148.1,109870775
2007-09-18,148.83,152.5,148.1341,152.46,263759500
2007-09-19,153.41,154.39,148.1,153.36,193779850
2007-09-20,153.34,153.43,152.11,152.28,175186780
2007-09-21,152.71,153.1177,151.74,151.97,141463410
2007-09-24,152.42,152.82,151.36,151.69,139450120
2007-09-25,150.81,151.66,150.47,151.39,142296570
2007-09-26,152.25,152.77,151.39,152.37,135588850
2007-09-27,152.91,153.1,152.19,153.09,102713274
2007-09-28,152.85,153.19,151.98,152.58,133372085
2007-10-01,152.6,154.75,152.5,154.3,148162230
2007-10-02,154.61,154.65,153.81,154.09,112978769
2007-10-03,153.81,154.41,153.01,153.78,119055844
2007-10-04,154.11,154.26,153.59,154.02,76864345
2007-10-05,155.03,156.1,154.63,155.85,134584500
2007-10-08,155.39,155.49,154.77,155.02,71280351
2007-10-09,155.6,156.5,155.03,156.48,94054252
2007-10-10,156.04,156.44,155.41,156.22,101711081
2007-10-11,156.93,157.52,154.54,155.47,233529070
2007-10-12,155.46,156.35,155.27,156.33,124546644
2007-10-15,156.27,156.36,153.94,155.01,161151820
2007-10-16,154.41,156.48,153.47,153.78,166525630
2007-10-17,154.98,155.09,152.47,154.25,216687240
2007-10-18,153.45,154.19,153.08,153.69,148457450
2007-10-19,153.09,156.48,149.66,149.67,297169870
2007-10-22,148.86,150.76,148.66,150.54,261989780
2007-10-23,151.46,151.95,150.25,151.76,180085060
2007-10-24,151.21,151.74,148.0,151.48,326694120
2007-10-25,151.65,152.29,149.88,151.84,237374490
2007-10-26,153.06,153.62,151.9,153.62,176491210
2007-10-29,153.93,154.44,153.55,154.13,106840923
2007-10-30,153.45,153.75,152.87,153.06,132981516
2007-10-31,153.98,155.27,152.84,154.65,220954390
2007-11-01,153.29,153.41,150.59,151.03,333040700
2007-11-02,151.53,152.0,149.21,151.2,331228170
2007-11-05,149.64,151.16,148.0,150.05,226845930
2007-11-06,150.86,152.11,149.9,152.07,177800410
2007-11-07,150.44,152.11,147.55,147.91,306639640
2007-11-08,147.99,149.3,145.07,147.16,374510090
2007-11-09,145.69,147.54,144.89,145.14,277745040
2007-11-12,145.21,146.61,143.7,143.7,243087900
2007-11-13,145.37,148.31,145.22,148.08,191117400
2007-11-14,149.22,149.4,146.78,147.67,230558770
2007-11-15,146.57,147.49,144.52,145.54,263111080
2007-11-16,146.31,146.47,144.57,145.79,308771040
2007-11-19,145.28,145.36,143.19,143.76,267745910
2007-11-20,144.02,145.53,142.11,144.64,414767460
2007-11-21,143.08,143.91,141.67,141.68,259196740
2007-11-23,143.07,144.34,142.7,144.13,77688317
2007-11-26,144.43,144.88,140.66,140.95,214232570
2007-11-27,141.74,143.23,140.95,142.57,293900200
2007-11-28,144.19,147.47,144.14,147.13,259096930
2007-11-29,146.62,147.72,146.1,147.18,199411090
2007-11-30,149.04,149.87,147.33,148.66,222907920
2007-12-03,148.19,148.45,147.29,147.68,146430460
2007-12-04,146.66,147.5409,146.31,146.36,136533870
2007-12-05,147.93,149.2,147.83,148.81,171129970
2007-12-06,148.63,151.21,148.57,150.94,154542540
2007-12-07,151.42,151.5,150.55,150.91,148980040
2007-12-10,151.28,152.25,150.86,152.08,123914390
2007-12-11,152.14,152.89,147.83,147.91,250346380
2007-12-12,151.06,151.77,147.2,149.37,322435580
2007-12-13,148.32,149.39,147.3,149.06,237607050
2007-12-14,147.93,149.1,147.1,147.17,159152850
2007-12-17,146.61,146.87,144.86,145.07,177269310
2007-12-18,146.1,146.48,143.96,145.88,245569260
2007-12-19,145.94,146.89,144.94,145.88,198917140
2007-12-20,146.84,146.86,145.18,146.8,214813760
2007-12-21,147.37,148.42,147.09,148.13,146090320
2007-12-24,148.82,149.48,148.48,149.23,45601326
2007-12-26,148.65,149.68,148.5,149.55,67118073
2007-12-27,149.02,149.03,147.32,147.67,122981696
2007-12-28,148.54,148.61,146.9,147.3,116398074
2007-12-31,147.1,147.6062,146.06,146.21,108126722
2008-01-02,146.53,146.99,143.88,144.93,204935530
2008-01-03,144.91,145.49,144.07,144.86,125133258
2008-01-04,143.34,143.44,140.91,141.31,232330820
2008-01-07,141.81,142.23,140.1,141.19,234990930
2008-01-08,142.08,142.9,138.44,138.91,326366800
2008-01-09,139.09,140.79,137.7,140.37,301910850
2008-01-10,139.68,142.8,139.37,141.29,335701110
2008-01-11,140.78,141.8985,139.0,140.15,267076590
2008-01-14,141.16,141.86,140.4,141.28,170365600
2008-01-15,139.79,141.4903,137.9,138.17,240456490
2008-01-16,137.36,139.12,136.28,136.98,378955910
2008-01-17,137.81,137.88,132.93,133.43,398404810
2008-01-18,134.74,135.02,131.1,132.06,348561440
2008-01-22,127.21,132.4266,126.0,130.72,435925180
2008-01-23,127.09,134.19,126.84,133.86,511912970
2008-01-24,134.48,135.46,133.31,134.99,259949230
2008-01-25,136.51,136.76,132.6,133.04,269603880
2008-01-28,133.26,135.52,132.06,135.24,217934540
2008-01-29,136.1,136.45,134.88,135.91,168968790
2008-01-30,135.58,138.54,134.6,135.23,334939170
2008-01-31,133.4,138.54,133.2,137.37,343680720
2008-02-01,137.94,139.61,137.52,139.58,206843680
2008-02-04,139.21,139.3,137.64,137.82,124694258
2008-02-05,135.94,136.25,133.67,134.13,286882430
2008-02-06,134.58,135.25,132.41,133.05,250792900
2008-02-07,131.8,134.79,131.73,133.93,297541560
2008-02-08,133.09,134.22,132.1,133.07,221643480
2008-02-11,133.1,134.23,132.04,133.75,188576220
2008-02-12,134.91,136.31,133.98,134.99,256654380
2008-02-13,136.01,137.1,135.14,136.37,181967780
2008-02-14,136.95,137.0,134.79,135.17,215207110
2008-02-15,134.55,136.1,133.36,135.14,154110260
2008-02-19,136.69,136.89,134.61,135.52,145190000
2008-02-20,133.99,137.6,133.76,135.92,220709390
2008-02-21,136.66,137.01,134.07,134.79,201051190
2008-02-22,134.97,135.85,132.86,135.62,205490990
2008-02-25,135.54,137.65,134.78,137.33,190106970
2008-02-26,136.75,138.95,136.5,138.36,212420650
2008-02-27,137.56,139.14,137.41,138.22,168395790
2008-02-28,137.24,137.96,136.55,136.87,170831050
2008-02-29,135.6,137.0249,132.78,133.82,252715130
2008-03-03,133.14,133.81,132.24,133.5,195613600
2008-03-04,132.23,133.4,130.99,132.99,282513060
2008-03-05,133.41,134.77,132.34,133.83,270681320
2008-03-06,132.98,133.22,130.55,131.06,247912110
2008-03-07,129.63,131.74,128.58,129.71,326434580
2008-03-10,129.81,129.93,127.59,128.0,235683380
2008-03-11,130.72,132.72,127.7152,132.6,341875780
2008-03-12,132.73,133.77,131.16,131.36,229161100
2008-03-13,129.61,132.64,128.6,131.65,351881390
2008-03-14,132.77,132.81,127.78,129.61,484687790
2008-03-17,126.57,129.26,126.07,128.3,405311070
2008-03-18,130.62,133.69,129.98,133.63,334416530
2008-03-19,134.14,134.65,130.04,130.32,345971560
2008-03-20,130.05,132.91,129.26,132.08,245320640
2008-03-24,133.31,135.81,133.24,134.72,209110350
2008-03-25,134.86,135.55,133.77,134.85,192947170
2008-03-26,134.46,135.0884,133.11,133.2,196934210
2008-03-27,134.2,134.44,132.36,132.78,225153150
2008-03-28,132.99,133.36,131.06,131.51,180918670
2008-03-31,131.29,132.73,131.09,131.97,166692100
2008-04-01,133.68,136.84,133.51,136.61,254547260
2008-04-02,137.26,137.67,135.98,136.7,210910790
2008-04-03,136.0,137.44,135.71,137.04,175884740
2008-04-04,137.79,137.96,136.12,136.89,204473090
2008-04-07,137.91,138.57,136.74,136.96,154381330
2008-04-08,136.19,137.1554,135.95,136.82,148937270
2008-04-09,136.61,136.8,134.89,135.83,195610560
2008-04-10,135.39,136.67,134.9,136.02,192967840
2008-04-11,134.85,135.9837,133.01,133.38,222973290
2008-04-14,132.58,133.54,132.55,132.93,160521950
2008-04-15,133.49,133.69,132.33,133.24,172389150
2008-04-16,133.8853,136.93,133.8853,136.85,189268810
2008-04-17,136.18,137.25,135.66,137.05,179707520
2008-04-18,138.51,139.56,138.26,138.48,218530590
2008-04-21,138.31,138.98,136.87,138.55,118587402
2008-04-22,138.19,138.37,136.64,137.94,162166080
2008-04-23,137.75,138.78,137.12,137.72,193309030
2008-04-24,137.05,139.74,137.04,138.32,229381370
2008-04-25,139.41,139.89,137.91,139.6,190788060
2008-04-28,139.82,140.25,139.38,139.63,105616522
2008-04-29,139.33,139.73,138.61,139.08,125514035
2008-04-30,139.53,140.59,138.26,138.26,208395820
2008-05-01,138.85,141.12,138.27,141.12,187279490
2008-05-02,141.23,142.37,140.56,141.51,181585520
2008-05-05,141.05,141.61,140.41,140.83,118510376
2008-05-06,140.1,142.2,139.69,142.05,179339820
2008-05-07,141.96,142.04,139.13,139.52,199267240
2008-05-08,139.79,140.32,138.98,139.16,178321160
2008-05-09,138.4,139.39,138.4,138.9,152589650
2008-05-12,139.25,140.56,138.73,140.46,150911420
2008-05-13,140.4,140.89,139.73,140.48,159141860
2008-05-14,141.0,142.2,140.462,140.77,181910730
2008-05-15,141.18,142.63,140.83,142.53,166926990
2008-05-16,142.78,142.87,141.61,142.66,204236800
2008-05-19,142.81,144.3,142.3,143.05,165704070
2008-05-20,142.55,142.34,141.0,141.89,178552030
2008-05-21,141.81,142.12,139.0,139.49,252724800
2008-05-22,139.35,140.17,139.0,139.51,170820320
2008-05-23,138.97,139.6631,137.52,137.64,181436190
2008-05-27,137.8,139.0,137.53,138.66,168322810
2008-05-28,139.0,140.0,138.0,139.3,181288080
2008-05-29,139.03,140.93,139.08,140.0,173927170
2008-05-30,140.63,140.74,139.94,140.35,117361933
2008-06-02,139.83,139.86,138.0,138.9,181069860
2008-06-03,139.3,139.62,137.23,138.09,272049900
2008-06-04,137.88,139.16,137.46,138.02,246726350
2008-06-05,138.76,140.89,138.32,140.78,237867030
2008-06-06,140.41,139.8,136.22,136.29,384276300
2008-06-09,137.06,137.5,135.41,136.62,228263860
2008-06-10,135.67,137.1,135.35,135.94,260234810
2008-06-11,136.45,136.26,133.93,133.94,284064390
2008-06-12,134.8,135.87,133.52,134.45,252791740
2008-06-13,134.5,136.52,134.418,136.15,244727070
2008-06-16,136.3,136.93,135.46,136.23,185832470
2008-06-17,136.92,137.12,135.37,135.57,191743790
2008-06-18,134.53,135.5235,133.71,134.25,266970560
2008-06-19,134.13,135.24,132.0,134.42,304310860
2008-06-20,132.97,133.09,131.22,131.58,289275680
2008-06-23,132.09,132.23,131.32,131.45,165115670
2008-06-24,131.05,132.44,130.19,131.13,267300600
2008-06-25,131.72,133.4,131.239,131.86,287853820
2008-06-26,130.57,131.42,128.08,128.19,297774970
2008-06-27,128.28,128.86,127.035,127.68,303423340
2008-06-30,127.89,128.91,127.3,128.04,258888160
2008-07-01,126.52,128.47,125.93,128.42,388621950
2008-07-02,128.79,129.16,125.95,126.14,291223190
2008-07-03,127.11,127.11,124.99,126.28,239359650
2008-07-07,126.79,127.34,123.92,125.0,372427210
2008-07-08,124.99,127.39,124.2,127.2,376225360
2008-07-09,127.5,127.74,124.39,124.76,336789770
2008-07-10,124.43,125.79,123.58,125.35,436475660
2008-07-11,123.97,125.9,122.49,123.93,481124590
2008-07-14,125.26,125.5,122.4,122.75,322720840
2008-07-15,121.8,123.49,120.02,121.03,502502420
2008-07-16,121.45,124.57,121.1,124.01,371642870
2008-07-17,125.14,126.26,124.09,125.29,375490520
2008-07-18,126.17,126.4159,125.15,126.05,267030010
2008-07-21,126.51,126.8,125.19,126.13,222862990
2008-07-22,125.15,127.8,124.85,127.42,296904160
2008-07-23,127.89,129.15,127.55,128.21,311698330
2008-07-24,128.34,128.41,125.16,125.43,248634470
2008-07-25,125.89,126.49,125.17,125.43,219130990
2008-07-28,125.51,126.06,123.42,123.59,205202880
2008-07-29,123.98,126.38,123.64,126.25,261505540
2008-07-30,127.11,128.6,126.28,128.59,354709950
2008-07-31,127.4,128.57,126.63,126.83,277402190
2008-08-01,127.12,127.28,125.46,126.1,248703560
2008-08-04,126.04,126.14,124.76,125.02,188251720
2008-08-05,126.02,128.56,124.9736,128.36,251624290
2008-08-06,128.02,129.3,127.48,128.93,209555390
2008-08-07,127.96,129.0549,126.54,127.01,246312460
2008-08-08,126.58,129.93,126.38,129.37,260811650
2008-08-11,129.47,131.51,129.23,130.71,249425780
2008-08-12,130.2801,130.7028,128.73,129.35,213200790
2008-08-13,128.79,129.65,127.67,128.57,256467210
2008-08-14,127.84,130.28,127.75,129.54,239556090
2008-08-15,129.93,130.5,129.3,130.17,181005390
2008-08-18,130.43,130.48,127.66,128.39,172275090
2008-08-19,127.42,128.1181,126.53,126.99,194673640
2008-08-20,127.39,127.95,126.34,127.58,225498120
2008-08-21,126.75,128.44,126.6,127.8,180609790
2008-08-22,128.67,129.65,127.8,129.65,167715250
2008-08-25,128.8,129.65,126.75,127.02,171936870
2008-08-26,127.02,127.87,126.58,127.39,159117180
2008-08-27,127.55,128.83,127.3,128.63,171032730
2008-08-28,129.28,130.34,128.63,130.19,167537070
2008-08-29,129.73,130.14,128.51,128.79,189209990
2008-09-02,130.03,130.71,127.52,127.99,252469590
2008-09-03,127.88,128.5,126.93,127.88,251949710
2008-09-04,126.97,127.23,123.96,124.03,340438560
2008-09-05,123.29,124.95,122.0,124.42,289514600
2008-09-08,128.04,128.24,124.42,126.99,364148820
2008-09-09,127.1,127.36,122.8,123.22,377326720
2008-09-10,123.89,124.9,122.55,123.72,298916540
2008-09-11,122.12,125.74,121.6,125.51,375369320
2008-09-12,124.29,126.21,123.83,126.09,297851200
2008-09-15,121.63,125.652,119.89,120.09,483606960
2008-09-16,117.2,122.32,117.0,122.1,581744250
2008-09-17,119.64,121.8517,116.0,116.61,624095550
2008-09-18,118.05,121.79,113.8,120.07,776114660
2008-09-19,126.7,128.0,116.52,124.12,501146910
2008-09-22,124.4505,124.75,120.36,121.31,249966470
2008-09-23,120.85,122.02,118.28,118.55,328230200
2008-09-24,119.35,120.0,117.79,118.93,311871170
